Artist1,Title1,Artist2,Title2,Artist Similarity,Title Similarity,Total Score,Match
Justin Timberlake,Justified,Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.25,0.32,0.28500000000000003,False
Justin Timberlake,Justified,Jay-Z,MTV Unplugged,0.2,0.2857142857142857,0.24285714285714285,False
Justin Timberlake,Justified,Jefferson Airplane,Surrealistic Pillow,0.36363636363636365,0.37037037037037035,0.367003367003367,False
Justin Timberlake,Justified,Jefferson Airplane,Surrealistic Pillow,0.36363636363636365,0.37037037037037035,0.367003367003367,False
Justin Timberlake,Justified,Joe Cocker,Classics Volume 4,0.24,0.16666666666666666,0.2033333333333333,False
Justin Timberlake,Justified,Joe Cocker,Classics Volume 4,0.24,0.16666666666666666,0.2033333333333333,False
Justin Timberlake,Justified,Judas Priest,Meltdown,0.2962962962962963,0.23529411764705882,0.2657952069716776,False
Justin Timberlake,Justified,Judas Priest,'98 Live Meltdown (CD 1/2),0.2962962962962963,0.14814814814814814,0.2222222222222222,False
Justin Timberlake,Justified,Jimmy Eat World,Bleed American,0.41379310344827586,0.18181818181818182,0.29780564263322884,False
Justin Timberlake,Justified,Jimmy Eat World,Bleed American,0.41379310344827586,0.18181818181818182,0.29780564263322884,False
Justin Timberlake,Justified,John Barry,King Kong Original Soundtrack,0.32,0.11428571428571428,0.21714285714285714,False
Justin Timberlake,Justified,John Barry,King Kong,0.32,0.11764705882352941,0.2188235294117647,False
Justin Timberlake,Justified,Jethro Tull,Aqualung (24K Gold Disc),0.23076923076923078,0.14285714285714285,0.18681318681318682,False
Justin Timberlake,Justified,Jethro Tull,Aqualung,0.23076923076923078,0.11764705882352941,0.17420814479638008,False
Justin Timberlake,Justified,Jay-Z,Vol.2... Hard Knock Life,0.2,0.23076923076923078,0.2153846153846154,False
Justin Timberlake,Justified,Jay-Z,Vol.2...Hard Knock Life,0.2,0.23076923076923078,0.2153846153846154,False
Justin Timberlake,Justified,Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.25,0.32,0.28500000000000003,False
Justin Timberlake,Justified,Jay-Z,MTV Unplugged,0.2,0.2857142857142857,0.24285714285714285,False
Justin Timberlake,Justified,Jefferson Airplane,Surrealistic Pillow,0.36363636363636365,0.37037037037037035,0.367003367003367,False
Justin Timberlake,Justified,Jefferson Airplane,Surrealistic Pillow,0.36363636363636365,0.37037037037037035,0.367003367003367,False
Justin Timberlake,Justified,Joe Cocker,Classics Volume 4,0.24,0.16666666666666666,0.2033333333333333,False
Justin Timberlake,Justified,Joe Cocker,Classics Volume 4,0.24,0.16666666666666666,0.2033333333333333,False
Justin Timberlake,Justified,Judas Priest,Meltdown,0.2962962962962963,0.23529411764705882,0.2657952069716776,False
Justin Timberlake,Justified,Judas Priest,'98 Live Meltdown (CD 1/2),0.2962962962962963,0.14814814814814814,0.2222222222222222,False
Justin Timberlake,Justified,Jimmy Eat World,Bleed American,0.41379310344827586,0.18181818181818182,0.29780564263322884,False
Justin Timberlake,Justified,Jimmy Eat World,Bleed American,0.41379310344827586,0.18181818181818182,0.29780564263322884,False
Justin Timberlake,Justified,John Barry,King Kong Original Soundtrack,0.32,0.11428571428571428,0.21714285714285714,False
Justin Timberlake,Justified,John Barry,King Kong,0.32,0.11764705882352941,0.2188235294117647,False
Jethro Tull,Aqualung (24K Gold Disc),Jethro Tull,Aqualung,1.0,0.5925925925925926,0.7962962962962963,False
Jethro Tull,Aqualung (24K Gold Disc),Jay-Z,Vol.2... Hard Knock Life,0.14285714285714285,0.2222222222222222,0.18253968253968253,False
Jethro Tull,Aqualung (24K Gold Disc),Jay-Z,Vol.2...Hard Knock Life,0.14285714285714285,0.2222222222222222,0.18253968253968253,False
Jethro Tull,Aqualung (24K Gold Disc),Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.15384615384615385,0.4,0.27692307692307694,False
Jethro Tull,Aqualung (24K Gold Disc),Jay-Z,MTV Unplugged,0.14285714285714285,0.3870967741935484,0.26497695852534564,False
Jethro Tull,Aqualung (24K Gold Disc),Jefferson Airplane,Surrealistic Pillow,0.37037037037037035,0.32432432432432434,0.34734734734734735,False
Jethro Tull,Aqualung (24K Gold Disc),Jefferson Airplane,Surrealistic Pillow,0.37037037037037035,0.32432432432432434,0.34734734734734735,False
Jethro Tull,Aqualung (24K Gold Disc),Joe Cocker,Classics Volume 4,0.3157894736842105,0.23529411764705882,0.27554179566563464,False
Jethro Tull,Aqualung (24K Gold Disc),Joe Cocker,Classics Volume 4,0.3157894736842105,0.23529411764705882,0.27554179566563464,False
Jethro Tull,Aqualung (24K Gold Disc),Judas Priest,Meltdown,0.2857142857142857,0.14814814814814814,0.21693121693121692,False
Jethro Tull,Aqualung (24K Gold Disc),Judas Priest,'98 Live Meltdown (CD 1/2),0.2857142857142857,0.16216216216216217,0.22393822393822393,False
Jethro Tull,Aqualung (24K Gold Disc),Jimmy Eat World,Bleed American,0.43478260869565216,0.1875,0.31114130434782605,False
Jethro Tull,Aqualung (24K Gold Disc),Jimmy Eat World,Bleed American,0.43478260869565216,0.1875,0.31114130434782605,False
Jethro Tull,Aqualung (24K Gold Disc),John Barry,King Kong Original Soundtrack,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Jethro Tull,Aqualung (24K Gold Disc),John Barry,King Kong,0.3157894736842105,0.2962962962962963,0.3060428849902534,False
Jethro Tull,Aqualung,Jay-Z,Vol.2... Hard Knock Life,0.14285714285714285,0.16,0.1514285714285714,False
Jethro Tull,Aqualung,Jay-Z,Vol.2...Hard Knock Life,0.14285714285714285,0.16,0.1514285714285714,False
Jethro Tull,Aqualung,Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.15384615384615385,0.4166666666666667,0.28525641025641024,False
Jethro Tull,Aqualung,Jay-Z,MTV Unplugged,0.14285714285714285,0.4,0.27142857142857146,False
Jethro Tull,Aqualung,Jefferson Airplane,Surrealistic Pillow,0.37037037037037035,0.23076923076923078,0.30056980056980054,False
Jethro Tull,Aqualung,Jefferson Airplane,Surrealistic Pillow,0.37037037037037035,0.23076923076923078,0.30056980056980054,False
Jethro Tull,Aqualung,Joe Cocker,Classics Volume 4,0.3157894736842105,0.2608695652173913,0.2883295194508009,False
Jethro Tull,Aqualung,Joe Cocker,Classics Volume 4,0.3157894736842105,0.2608695652173913,0.2883295194508009,False
Jethro Tull,Aqualung,Judas Priest,Meltdown,0.2857142857142857,0.25,0.26785714285714285,False
Jethro Tull,Aqualung,Judas Priest,'98 Live Meltdown (CD 1/2),0.2857142857142857,0.15384615384615385,0.21978021978021978,False
Jethro Tull,Aqualung,Jimmy Eat World,Bleed American,0.43478260869565216,0.2857142857142857,0.36024844720496896,False
Jethro Tull,Aqualung,Jimmy Eat World,Bleed American,0.43478260869565216,0.2857142857142857,0.36024844720496896,False
Jethro Tull,Aqualung,John Barry,King Kong Original Soundtrack,0.3157894736842105,0.23529411764705882,0.27554179566563464,False
Jethro Tull,Aqualung,John Barry,King Kong,0.3157894736842105,0.25,0.28289473684210525,False
Jay-Z,Vol.2... Hard Knock Life,Jay-Z,Vol.2...Hard Knock Life,1.0,1.0,1.0,True
Jay-Z,Vol.2... Hard Knock Life,Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.4,0.18181818181818182,0.2909090909090909,False
Jay-Z,Vol.2... Hard Knock Life,Jay-Z,MTV Unplugged,1.0,0.20689655172413793,0.603448275862069,False
Jay-Z,Vol.2... Hard Knock Life,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.17142857142857143,0.18095238095238095,False
Jay-Z,Vol.2... Hard Knock Life,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.17142857142857143,0.18095238095238095,False
Jay-Z,Vol.2... Hard Knock Life,Joe Cocker,Classics Volume 4,0.15384615384615385,0.25,0.20192307692307693,False
Jay-Z,Vol.2... Hard Knock Life,Joe Cocker,Classics Volume 4,0.15384615384615385,0.25,0.20192307692307693,False
Jay-Z,Vol.2... Hard Knock Life,Judas Priest,Meltdown,0.26666666666666666,0.16,0.21333333333333332,False
Jay-Z,Vol.2... Hard Knock Life,Judas Priest,'98 Live Meltdown (CD 1/2),0.26666666666666666,0.17142857142857143,0.21904761904761905,False
Jay-Z,Vol.2... Hard Knock Life,Jimmy Eat World,Bleed American,0.23529411764705882,0.26666666666666666,0.25098039215686274,False
Jay-Z,Vol.2... Hard Knock Life,Jimmy Eat World,Bleed American,0.23529411764705882,0.26666666666666666,0.25098039215686274,False
Jay-Z,Vol.2... Hard Knock Life,John Barry,King Kong Original Soundtrack,0.46153846153846156,0.23255813953488372,0.3470483005366726,False
Jay-Z,Vol.2... Hard Knock Life,John Barry,King Kong,0.46153846153846156,0.16,0.3107692307692308,False
Jay-Z,Vol.2...Hard Knock Life,Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,0.4,0.18181818181818182,0.2909090909090909,False
Jay-Z,Vol.2...Hard Knock Life,Jay-Z,MTV Unplugged,1.0,0.20689655172413793,0.603448275862069,False
Jay-Z,Vol.2...Hard Knock Life,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.17142857142857143,0.18095238095238095,False
Jay-Z,Vol.2...Hard Knock Life,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.17142857142857143,0.18095238095238095,False
Jay-Z,Vol.2...Hard Knock Life,Joe Cocker,Classics Volume 4,0.15384615384615385,0.25,0.20192307692307693,False
Jay-Z,Vol.2...Hard Knock Life,Joe Cocker,Classics Volume 4,0.15384615384615385,0.25,0.20192307692307693,False
Jay-Z,Vol.2...Hard Knock Life,Judas Priest,Meltdown,0.26666666666666666,0.16,0.21333333333333332,False
Jay-Z,Vol.2...Hard Knock Life,Judas Priest,'98 Live Meltdown (CD 1/2),0.26666666666666666,0.17142857142857143,0.21904761904761905,False
Jay-Z,Vol.2...Hard Knock Life,Jimmy Eat World,Bleed American,0.23529411764705882,0.26666666666666666,0.25098039215686274,False
Jay-Z,Vol.2...Hard Knock Life,Jimmy Eat World,Bleed American,0.23529411764705882,0.26666666666666666,0.25098039215686274,False
Jay-Z,Vol.2...Hard Knock Life,John Barry,King Kong Original Soundtrack,0.46153846153846156,0.23255813953488372,0.3470483005366726,False
Jay-Z,Vol.2...Hard Knock Life,John Barry,King Kong,0.46153846153846156,0.16,0.3107692307692308,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Jay-Z,MTV Unplugged,0.4,0.8571428571428571,0.6285714285714286,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Jefferson Airplane,Surrealistic Pillow,0.30303030303030304,0.23529411764705882,0.26916221033868093,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Jefferson Airplane,Surrealistic Pillow,0.30303030303030304,0.23529411764705882,0.26916221033868093,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Joe Cocker,Classics Volume 4,0.16,0.3225806451612903,0.24129032258064514,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Joe Cocker,Classics Volume 4,0.16,0.3225806451612903,0.24129032258064514,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Judas Priest,Meltdown,0.2222222222222222,0.25,0.2361111111111111,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Judas Priest,'98 Live Meltdown (CD 1/2),0.2222222222222222,0.23529411764705882,0.22875816993464052,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Jimmy Eat World,Bleed American,0.3448275862068966,0.20689655172413793,0.27586206896551724,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,Jimmy Eat World,Bleed American,0.3448275862068966,0.20689655172413793,0.27586206896551724,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,John Barry,King Kong Original Soundtrack,0.24,0.19047619047619047,0.21523809523809523,False
Jay-Z: MTV Unplugged,Jay-Z: MTV Unplugged,John Barry,King Kong,0.24,0.25,0.245,False
Jay-Z,MTV Unplugged,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.2,0.19523809523809524,False
Jay-Z,MTV Unplugged,Jefferson Airplane,Surrealistic Pillow,0.19047619047619047,0.2,0.19523809523809524,False
Jay-Z,MTV Unplugged,Joe Cocker,Classics Volume 4,0.15384615384615385,0.2962962962962963,0.22507122507122507,False
Jay-Z,MTV Unplugged,Joe Cocker,Classics Volume 4,0.15384615384615385,0.2962962962962963,0.22507122507122507,False
Jay-Z,MTV Unplugged,Judas Priest,Meltdown,0.26666666666666666,0.3,0.2833333333333333,False
Jay-Z,MTV Unplugged,Judas Priest,'98 Live Meltdown (CD 1/2),0.26666666666666666,0.26666666666666666,0.26666666666666666,False
Jay-Z,MTV Unplugged,Jimmy Eat World,Bleed American,0.23529411764705882,0.24,0.2376470588235294,False
Jay-Z,MTV Unplugged,Jimmy Eat World,Bleed American,0.23529411764705882,0.24,0.2376470588235294,False
Jay-Z,MTV Unplugged,John Barry,King Kong Original Soundtrack,0.46153846153846156,0.15789473684210525,0.3097165991902834,False
Jay-Z,MTV Unplugged,John Barry,King Kong,0.46153846153846156,0.3,0.38076923076923075,False
Jefferson Airplane,Surrealistic Pillow,Jefferson Airplane,Surrealistic Pillow,1.0,1.0,1.0,True
Jefferson Airplane,Surrealistic Pillow,Joe Cocker,Classics Volume 4,0.3076923076923077,0.30303030303030304,0.30536130536130535,False
Jefferson Airplane,Surrealistic Pillow,Joe Cocker,Classics Volume 4,0.3076923076923077,0.30303030303030304,0.30536130536130535,False
Jefferson Airplane,Surrealistic Pillow,Judas Priest,Meltdown,0.21428571428571427,0.38461538461538464,0.29945054945054944,False
Jefferson Airplane,Surrealistic Pillow,Judas Priest,'98 Live Meltdown (CD 1/2),0.21428571428571427,0.2777777777777778,0.24603174603174605,False
Jefferson Airplane,Surrealistic Pillow,Jimmy Eat World,Bleed American,0.26666666666666666,0.1935483870967742,0.23010752688172043,False
Jefferson Airplane,Surrealistic Pillow,Jimmy Eat World,Bleed American,0.26666666666666666,0.1935483870967742,0.23010752688172043,False
Jefferson Airplane,Surrealistic Pillow,John Barry,King Kong Original Soundtrack,0.23076923076923078,0.2727272727272727,0.2517482517482518,False
Jefferson Airplane,Surrealistic Pillow,John Barry,King Kong,0.23076923076923078,0.15384615384615385,0.19230769230769232,False
Jefferson Airplane,Surrealistic Pillow,Joe Cocker,Classics Volume 4,0.3076923076923077,0.30303030303030304,0.30536130536130535,False
Jefferson Airplane,Surrealistic Pillow,Joe Cocker,Classics Volume 4,0.3076923076923077,0.30303030303030304,0.30536130536130535,False
Jefferson Airplane,Surrealistic Pillow,Judas Priest,Meltdown,0.21428571428571427,0.38461538461538464,0.29945054945054944,False
Jefferson Airplane,Surrealistic Pillow,Judas Priest,'98 Live Meltdown (CD 1/2),0.21428571428571427,0.2777777777777778,0.24603174603174605,False
Jefferson Airplane,Surrealistic Pillow,Jimmy Eat World,Bleed American,0.26666666666666666,0.1935483870967742,0.23010752688172043,False
Jefferson Airplane,Surrealistic Pillow,Jimmy Eat World,Bleed American,0.26666666666666666,0.1935483870967742,0.23010752688172043,False
Jefferson Airplane,Surrealistic Pillow,John Barry,King Kong Original Soundtrack,0.23076923076923078,0.2727272727272727,0.2517482517482518,False
Jefferson Airplane,Surrealistic Pillow,John Barry,King Kong,0.23076923076923078,0.15384615384615385,0.19230769230769232,False
Joe Cocker,Classics Volume 4,Joe Cocker,Classics Volume 4,1.0,1.0,1.0,True
Joe Cocker,Classics Volume 4,Judas Priest,Meltdown,0.2,0.17391304347826086,0.18695652173913044,False
Joe Cocker,Classics Volume 4,Judas Priest,'98 Live Meltdown (CD 1/2),0.2,0.30303030303030304,0.2515151515151515,False
Joe Cocker,Classics Volume 4,Jimmy Eat World,Bleed American,0.2727272727272727,0.2857142857142857,0.2792207792207792,False
Joe Cocker,Classics Volume 4,Jimmy Eat World,Bleed American,0.2727272727272727,0.2857142857142857,0.2792207792207792,False
Joe Cocker,Classics Volume 4,John Barry,King Kong Original Soundtrack,0.3333333333333333,0.04878048780487805,0.19105691056910568,False
Joe Cocker,Classics Volume 4,John Barry,King Kong,0.3333333333333333,0.17391304347826086,0.2536231884057971,False
Joe Cocker,Classics Volume 4,Judas Priest,Meltdown,0.2,0.17391304347826086,0.18695652173913044,False
Joe Cocker,Classics Volume 4,Judas Priest,'98 Live Meltdown (CD 1/2),0.2,0.30303030303030304,0.2515151515151515,False
Joe Cocker,Classics Volume 4,Jimmy Eat World,Bleed American,0.2727272727272727,0.2857142857142857,0.2792207792207792,False
Joe Cocker,Classics Volume 4,Jimmy Eat World,Bleed American,0.2727272727272727,0.2857142857142857,0.2792207792207792,False
Joe Cocker,Classics Volume 4,John Barry,King Kong Original Soundtrack,0.3333333333333333,0.04878048780487805,0.19105691056910568,False
Joe Cocker,Classics Volume 4,John Barry,King Kong,0.3333333333333333,0.17391304347826086,0.2536231884057971,False
Judas Priest,Meltdown,Judas Priest,'98 Live Meltdown (CD 1/2),1.0,0.6153846153846154,0.8076923076923077,True
Judas Priest,Meltdown,Jimmy Eat World,Bleed American,0.16666666666666666,0.2857142857142857,0.22619047619047616,False
Judas Priest,Meltdown,Jimmy Eat World,Bleed American,0.16666666666666666,0.2857142857142857,0.22619047619047616,False
Judas Priest,Meltdown,John Barry,King Kong Original Soundtrack,0.3,0.11764705882352941,0.20882352941176469,False
Judas Priest,Meltdown,John Barry,King Kong,0.3,0.25,0.275,False
Judas Priest,'98 Live Meltdown (CD 1/2),Jimmy Eat World,Bleed American,0.16666666666666666,0.3225806451612903,0.2446236559139785,False
Judas Priest,'98 Live Meltdown (CD 1/2),Jimmy Eat World,Bleed American,0.16666666666666666,0.3225806451612903,0.2446236559139785,False
Judas Priest,'98 Live Meltdown (CD 1/2),John Barry,King Kong Original Soundtrack,0.3,0.13636363636363635,0.21818181818181817,False
Judas Priest,'98 Live Meltdown (CD 1/2),John Barry,King Kong,0.3,0.23076923076923078,0.2653846153846154,False
Jimmy Eat World,Bleed American,Jimmy Eat World,Bleed American,1.0,1.0,1.0,True
Jimmy Eat World,Bleed American,John Barry,King Kong Original Soundtrack,0.18181818181818182,0.15384615384615385,0.16783216783216784,False
Jimmy Eat World,Bleed American,John Barry,King Kong,0.18181818181818182,0.19047619047619047,0.18614718614718614,False
Jimmy Eat World,Bleed American,John Barry,King Kong Original Soundtrack,0.18181818181818182,0.15384615384615385,0.16783216783216784,False
Jimmy Eat World,Bleed American,John Barry,King Kong,0.18181818181818182,0.19047619047619047,0.18614718614718614,False
John Barry,King Kong Original Soundtrack,John Barry,King Kong,1.0,0.47058823529411764,0.7352941176470589,False
Nat King Cole,Vaya Con Dios,Nat King Cole,En Espanol (Disk 1),1.0,0.4,0.7,False
Nat King Cole,Vaya Con Dios,Nirvana,Nevermind,0.2222222222222222,0.3,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nirvana,Nevermind,0.2222222222222222,0.3,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nirvana,Nevermind,0.2222222222222222,0.3,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,NIRVANA,NEVERMIND,0.2222222222222222,0.3,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nirvana,Nevermind,0.2222222222222222,0.3,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nando Reis,A Letra A,0.3,0.2222222222222222,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nando Reis,A Letra A,0.3,0.2222222222222222,0.26111111111111107,False
Nat King Cole,Vaya Con Dios,Nelly Furtado,"Whoa, Nelly!",0.2608695652173913,0.2,0.23043478260869565,False
Nat King Cole,Vaya Con Dios,Nelly Furtado,"Whoa, Nelly!",0.2608695652173913,0.2,0.23043478260869565,False
Nat King Cole,Vaya Con Dios,Natalie Imbruglia,Left Of The Middle,0.4444444444444444,0.15384615384615385,0.29914529914529914,False
Nat King Cole,Vaya Con Dios,Natalie Imbruglia,Left of the Middle,0.4444444444444444,0.15384615384615385,0.29914529914529914,False
Nat King Cole,Vaya Con Dios,Nelly Furtado,Whoa Nelly,0.2608695652173913,0.2,0.23043478260869565,False
Nat King Cole,Vaya Con Dios,Notting Hill,Music From Motion Picture,0.5454545454545454,0.24242424242424243,0.3939393939393939,False
Nat King Cole,En Espanol (Disk 1),Nirvana,Nevermind,0.2222222222222222,0.34782608695652173,0.28502415458937197,False
Nat King Cole,En Espanol (Disk 1),Nirvana,Nevermind,0.2222222222222222,0.34782608695652173,0.28502415458937197,False
Nat King Cole,En Espanol (Disk 1),Nirvana,Nevermind,0.2222222222222222,0.34782608695652173,0.28502415458937197,False
Nat King Cole,En Espanol (Disk 1),NIRVANA,NEVERMIND,0.2222222222222222,0.34782608695652173,0.28502415458937197,False
Nat King Cole,En Espanol (Disk 1),Nirvana,Nevermind,0.2222222222222222,0.34782608695652173,0.28502415458937197,False
Nat King Cole,En Espanol (Disk 1),Nando Reis,A Letra A,0.3,0.19047619047619047,0.24523809523809523,False
Nat King Cole,En Espanol (Disk 1),Nando Reis,A Letra A,0.3,0.19047619047619047,0.24523809523809523,False
Nat King Cole,En Espanol (Disk 1),Nelly Furtado,"Whoa, Nelly!",0.2608695652173913,0.2608695652173913,0.2608695652173913,False
Nat King Cole,En Espanol (Disk 1),Nelly Furtado,"Whoa, Nelly!",0.2608695652173913,0.2608695652173913,0.2608695652173913,False
Nat King Cole,En Espanol (Disk 1),Natalie Imbruglia,Left Of The Middle,0.4444444444444444,0.20689655172413793,0.32567049808429116,False
Nat King Cole,En Espanol (Disk 1),Natalie Imbruglia,Left of the Middle,0.4444444444444444,0.20689655172413793,0.32567049808429116,False
Nat King Cole,En Espanol (Disk 1),Nelly Furtado,Whoa Nelly,0.2608695652173913,0.2608695652173913,0.2608695652173913,False
Nat King Cole,En Espanol (Disk 1),Notting Hill,Music From Motion Picture,0.5454545454545454,0.05555555555555555,0.3005050505050505,False
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,NIRVANA,NEVERMIND,1.0,1.0,1.0,True
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Natalie Imbruglia,Left Of The Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Natalie Imbruglia,Left of the Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Nelly Furtado,Whoa Nelly,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Notting Hill,Music From Motion Picture,0.3333333333333333,0.12903225806451613,0.23118279569892472,False
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,NIRVANA,NEVERMIND,1.0,1.0,1.0,True
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Natalie Imbruglia,Left Of The Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Natalie Imbruglia,Left of the Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Nelly Furtado,Whoa Nelly,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Notting Hill,Music From Motion Picture,0.3333333333333333,0.12903225806451613,0.23118279569892472,False
Nirvana,Nevermind,NIRVANA,NEVERMIND,1.0,1.0,1.0,True
Nirvana,Nevermind,Nirvana,Nevermind,1.0,1.0,1.0,True
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Natalie Imbruglia,Left Of The Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Natalie Imbruglia,Left of the Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Nelly Furtado,Whoa Nelly,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Notting Hill,Music From Motion Picture,0.3333333333333333,0.12903225806451613,0.23118279569892472,False
NIRVANA,NEVERMIND,Nirvana,Nevermind,1.0,1.0,1.0,True
NIRVANA,NEVERMIND,Nando Reis,A Letra A,0.375,0.25,0.3125,False
NIRVANA,NEVERMIND,Nando Reis,A Letra A,0.375,0.25,0.3125,False
NIRVANA,NEVERMIND,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
NIRVANA,NEVERMIND,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
NIRVANA,NEVERMIND,Natalie Imbruglia,Left Of The Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
NIRVANA,NEVERMIND,Natalie Imbruglia,Left of the Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
NIRVANA,NEVERMIND,Nelly Furtado,Whoa Nelly,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
NIRVANA,NEVERMIND,Notting Hill,Music From Motion Picture,0.3333333333333333,0.12903225806451613,0.23118279569892472,False
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nando Reis,A Letra A,0.375,0.25,0.3125,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Nelly Furtado,"Whoa, Nelly!",0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Natalie Imbruglia,Left Of The Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Natalie Imbruglia,Left of the Middle,0.17391304347826086,0.4166666666666667,0.29528985507246375,False
Nirvana,Nevermind,Nelly Furtado,Whoa Nelly,0.3157894736842105,0.2222222222222222,0.26900584795321636,False
Nirvana,Nevermind,Notting Hill,Music From Motion Picture,0.3333333333333333,0.12903225806451613,0.23118279569892472,False
Nando Reis,A Letra A,Nando Reis,A Letra A,1.0,1.0,1.0,True
Nando Reis,A Letra A,Nelly Furtado,"Whoa, Nelly!",0.38095238095238093,0.25,0.31547619047619047,False
Nando Reis,A Letra A,Nelly Furtado,"Whoa, Nelly!",0.38095238095238093,0.25,0.31547619047619047,False
Nando Reis,A Letra A,Natalie Imbruglia,Left Of The Middle,0.32,0.2727272727272727,0.2963636363636364,False
Nando Reis,A Letra A,Natalie Imbruglia,Left of the Middle,0.32,0.2727272727272727,0.2963636363636364,False
Nando Reis,A Letra A,Nelly Furtado,Whoa Nelly,0.38095238095238093,0.25,0.31547619047619047,False
